state,action,next_state,reward,done
"[-1.3768603515625, 0.029999992847442626, -1.6984236145019531, -0.76, 0.009948975443840026, -0.5599999237060547, 0.0992932915687561, -0.9949376583099365, -6.168603515625, 0.200510174036026, -11.384236907958984, 1.2949623107910155]","[0.0, 0.10645709186792374]","[-1.3768603515625, 0.029999992847442626, -1.6984236145019531, -0.76, 0.009948975443840026, -0.5599999237060547, 0.015855371952056885, -0.9997544288635254, -6.168603515625, 0.200510174036026, -11.384236907958984, 1.2949623107910155]",-2.5,False
"[-1.3768603515625, 0.029999992847442626, -1.6984236145019531, -0.76, 0.009948975443840026, -0.5599999237060547, 0.015855371952056885, -0.9997544288635254, -6.168603515625, 0.200510174036026, -11.384236907958984, 1.2949623107910155]","[0.0, 0.24503609538078308]","[-1.3768603515625, 0.029999992847442626, -1.6984236145019531, -0.76, 0.009948975443840026, -0.5599999237060547, -0.17565545439720154, -0.9843298196792603, -6.168603515625, 0.200510174036026, -11.384236907958984, 1.2949623107910155]",-2.5,False
"[-1.3768603515625, 0.029999992847442626, -1.6984236145019531, -0.76, 0.009948975443840026, -0.5599999237060547, -0.17565545439720154, -0.9843298196792603, -6.168603515625, 0.200510174036026, -11.384236907958984, 1.2949623107910155]","[1.0, 0.26341402530670166]","[-1.4090255737304687, 0.029999992847442626, -1.725010528564453, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3632234036922455, -0.9315807819366455, -6.490255737304688, 0.200510174036026, -11.650106048583984, 1.333748779296875]",-3.5,False
"[-1.4090255737304687, 0.029999992847442626, -1.725010528564453, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3632234036922455, -0.9315807819366455, -6.490255737304688, 0.200510174036026, -11.650106048583984, 1.333748779296875]","[1.0, 0.1472097933292389]","[-1.4491046142578126, 0.029999992847442626, -1.7513882446289062, -0.76, 0.009948975443840026, -0.5599999237060547, -0.45397454500198364, -0.8908954858779907, -6.891046142578125, 0.200510174036026, -11.913883209228516, 1.3764714050292968]",-3.5,False
"[-1.4491046142578126, 0.029999992847442626, -1.7513882446289062, -0.76, 0.009948975443840026, -0.5599999237060547, -0.45397454500198364, -0.8908954858779907, -6.891046142578125, 0.200510174036026, -11.913883209228516, 1.3764714050292968]","[1.0, 0.21084527671337128]","[-1.4910629272460938, 0.029999992847442626, -1.77015380859375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.5792075395584106, -0.8150568008422852, -7.310629272460938, 0.200510174036026, -12.101538848876952, 1.413975830078125]",-3.5,False
"[-1.4910629272460938, 0.029999992847442626, -1.77015380859375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.5792075395584106, -0.8150568008422852, -7.310629272460938, 0.200510174036026, -12.101538848876952, 1.413975830078125]","[1.0, 0.4080777168273926]","[-1.5366415405273437, 0.029999992847442626, -1.7751884460449219, -0.76, 0.009948975443840026, -0.5599999237060547, -0.7913153767585754, -0.6112501621246338, -7.766415405273437, 0.200510174036026, -12.151885223388671, 1.4423097229003907]",-3.5,False
"[-1.5366415405273437, 0.029999992847442626, -1.7751884460449219, -0.76, 0.009948975443840026, -0.5599999237060547, -0.7913153767585754, -0.6112501621246338, -7.766415405273437, 0.200510174036026, -12.151885223388671, 1.4423097229003907]","[1.0, 0.23166155815124512]","[-1.581778564453125, 0.029999992847442626, -1.7715055847167969, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8760072588920593, -0.482103556394577, -8.21778564453125, 0.200510174036026, -12.115056610107422, 1.4640586853027344]",-3.464207112789154,False
"[-1.581778564453125, 0.029999992847442626, -1.7715055847167969, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8760072588920593, -0.482103556394577, -8.21778564453125, 0.200510174036026, -12.115056610107422, 1.4640586853027344]","[1.0, 0.08707185834646225]","[-1.626549530029297, 0.029999992847442626, -1.7644219970703126, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8949141502380371, -0.446033775806427, -8.665495300292969, 0.200510174036026, -12.044220733642579, 1.4838943481445312]",-3.392067551612854,False
"[-1.626549530029297, 0.029999992847442626, -1.7644219970703126, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8949141502380371, -0.446033775806427, -8.665495300292969, 0.200510174036026, -12.044220733642579, 1.4838943481445312]","[1.0, 0.29378536343574524]","[-1.6717201232910157, 0.029999992847442626, -1.7465093994140626, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9654921293258667, -0.2600870728492737, -9.117201232910157, 0.200510174036026, -11.865094757080078, 1.4964759826660157]",-3.0201741456985474,False
"[-1.6717201232910157, 0.029999992847442626, -1.7465093994140626, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9654921293258667, -0.2600870728492737, -9.117201232910157, 0.200510174036026, -11.865094757080078, 1.4964759826660157]","[0.0, -0.038246385753154755]","[-1.6753349304199219, 0.029999992847442626, -1.7450146484375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9565133452415466, -0.29138123989105225, -9.153349304199219, 0.200510174036026, -11.850147247314453, 1.4974978637695313]",-2.184950590133667,False
"[-1.6753349304199219, 0.029999992847442626, -1.7450146484375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9565133452415466, -0.29138123989105225, -9.153349304199219, 0.200510174036026, -11.850147247314453, 1.4974978637695313]","[0.0, 0.32099685072898865]","[-1.6753349304199219, 0.029999992847442626, -1.7450146484375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9989607334136963, -0.0435696542263031, -9.153349304199219, 0.200510174036026, -11.850147247314453, 1.4974978637695313]",-1.5871393084526062,False
"[-1.6753349304199219, 0.029999992847442626, -1.7450146484375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9989607334136963, -0.0435696542263031, -9.153349304199219, 0.200510174036026, -11.850147247314453, 1.4974978637695313]","[1.0, 0.207423597574234]","[-1.7053427124023437, 0.029999992847442626, -1.715507049560547, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9957426190376282, 0.09119477868080139, -9.453427124023438, 0.200510174036026, -11.555071258544922, 1.4930744934082032]",-0.8752734065055847,False
"[-1.7053427124023437, 0.029999992847442626, -1.715507049560547, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9957426190376282, 0.09119477868080139, -9.453427124023438, 0.200510174036026, -11.555071258544922, 1.4930744934082032]","[1.0, 0.14436982572078705]","[-1.7341030883789061, 0.029999992847442626, -1.680489501953125, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9846738576889038, 0.17388159036636353, -9.741030883789062, 0.200510174036026, -11.204895782470704, 1.4848487854003907]",-0.32966601848602295,False
"[-1.7341030883789061, 0.029999992847442626, -1.680489501953125, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9846738576889038, 0.17388159036636353, -9.741030883789062, 0.200510174036026, -11.204895782470704, 1.4848487854003907]","[1.0, -0.02212967723608017]","[-1.7631900024414062, 0.029999992847442626, -1.6457191467285157, -0.76, 0.009948975443840026, -0.5599999237060547, -0.991840124130249, 0.12676504254341125, -10.031900024414062, 0.200510174036026, -10.857192230224609, 1.4783702087402344]",-0.5986122488975525,False
"[-1.7631900024414062, 0.029999992847442626, -1.6457191467285157, -0.76, 0.009948975443840026, -0.5599999237060547, -0.991840124130249, 0.12676504254341125, -10.031900024414062, 0.200510174036026, -10.857192230224609, 1.4783702087402344]","[1.0, 0.21997077763080597]","[-1.7863204956054688, 0.029999992847442626, -1.606778106689453, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9636103510856628, 0.26696041226387024, -10.263204956054688, 0.200510174036026, -10.467781829833985, 1.4661106872558594]",0.03392082452774048,False
"[-1.7863204956054688, 0.029999992847442626, -1.606778106689453, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9636103510856628, 0.26696041226387024, -10.263204956054688, 0.200510174036026, -10.467781829833985, 1.4661106872558594]","[0.0, 0.2802281379699707]","[-1.7882810974121093, 0.029999992847442626, -1.6033935546875, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8832921981811523, 0.4686230421066284, -10.282810974121094, 0.200510174036026, -10.433936309814452, 1.4650714111328125]",-0.45882630348205566,False
"[-1.7882810974121093, 0.029999992847442626, -1.6033935546875, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8832921981811523, 0.4686230421066284, -10.282810974121094, 0.200510174036026, -10.433936309814452, 1.4650714111328125]","[1.0, 0.1443249136209488]","[-1.7962959289550782, 0.029999992847442626, -1.5620758056640625, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8379932045936584, 0.5455033183097839, -10.362959289550782, 0.200510174036026, -10.020758819580077, 1.4416891479492187]",0.5,False
"[-1.7962959289550782, 0.029999992847442626, -1.5620758056640625, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8379932045936584, 0.5455033183097839, -10.362959289550782, 0.200510174036026, -10.020758819580077, 1.4416891479492187]","[1.0, 0.362847238779068]","[-1.7928860473632813, 0.029999992847442626, -1.516980438232422, -0.76, 0.009948975443840026, -0.5599999237060547, -0.6668805480003357, 0.7450286149978638, -10.328860473632812, 0.200510174036026, -9.569805145263672, 1.4082142639160156]",0.5,False
"[-1.7928860473632813, 0.029999992847442626, -1.516980438232422, -0.76, 0.009948975443840026, -0.5599999237060547, -0.6668805480003357, 0.7450286149978638, -10.328860473632812, 0.200510174036026, -9.569805145263672, 1.4082142639160156]","[0.0, 0.32870566844940186]","[-1.7925502014160157, 0.029999992847442626, -1.5133944702148439, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4560909867286682, 0.8898188471794128, -10.325502014160156, 0.200510174036026, -9.533945465087891, 1.405532989501953]",-0.23187255859375,False
"[-1.7925502014160157, 0.029999992847442626, -1.5133944702148439, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4560909867286682, 0.8898188471794128, -10.325502014160156, 0.200510174036026, -9.533945465087891, 1.405532989501953]","[1.0, 0.5543954372406006]","[-1.7629931640625, 0.029999992847442626, -1.4839324951171875, -0.76, 0.009948975443840026, -0.5599999237060547, -0.03938379883766174, 0.999116063117981, -10.029931640625, 0.200510174036026, -9.239325714111327, 1.3638360595703125]",0.5,False
"[-1.7629931640625, 0.029999992847442626, -1.4839324951171875, -0.76, 0.009948975443840026, -0.5599999237060547, -0.03938379883766174, 0.999116063117981, -10.029931640625, 0.200510174036026, -9.239325714111327, 1.3638360595703125]","[1.0, 0.25532013177871704]","[-1.7232957458496094, 0.029999992847442626, -1.457046661376953, -0.76, 0.009948975443840026, -0.5599999237060547, 0.16575196385383606, 0.9860498905181885, -9.632957458496094, 0.200510174036026, -8.970467376708985, 1.3164472961425782]",0.5,False
"[-1.7232957458496094, 0.029999992847442626, -1.457046661376953, -0.76, 0.009948975443840026, -0.5599999237060547, 0.16575196385383606, 0.9860498905181885, -9.632957458496094, 0.200510174036026, -8.970467376708985, 1.3164472961425782]","[0.0, 0.11294791102409363]","[-1.720289764404297, 0.029999992847442626, -1.455062713623047, -0.76, 0.009948975443840026, -0.5599999237060547, 0.2528966963291168, 0.9673727750778198, -9.602897644042969, 0.200510174036026, -8.950627899169922, 1.3128959655761718]",-0.144866943359375,False
"[-1.720289764404297, 0.029999992847442626, -1.455062713623047, -0.76, 0.009948975443840026, -0.5599999237060547, 0.2528966963291168, 0.9673727750778198, -9.602897644042969, 0.200510174036026, -8.950627899169922, 1.3128959655761718]","[1.0, 0.12130407989025116]","[-1.6818399047851562, 0.029999992847442626, -1.4388392639160157, -0.76, 0.009948975443840026, -0.5599999237060547, 0.35432732105255127, 0.9349889755249023, -9.218399047851562, 0.200510174036026, -8.78839340209961, 1.2737933349609376]",0.5,False
"[-1.6818399047851562, 0.029999992847442626, -1.4388392639160157, -0.76, 0.009948975443840026, -0.5599999237060547, 0.35432732105255127, 0.9349889755249023, -9.218399047851562, 0.200510174036026, -8.78839340209961, 1.2737933349609376]","[1.0, 0.2955455183982849]","[-1.6346971130371093, 0.029999992847442626, -1.4302108764648438, -0.76, 0.009948975443840026, -0.5599999237060547, 0.5774269700050354, 0.8162806034088135, -8.746971130371094, 0.200510174036026, -8.70210952758789, 1.2340032958984375]",0.5,False
"[-1.6346971130371093, 0.029999992847442626, -1.4302108764648438, -0.76, 0.009948975443840026, -0.5599999237060547, 0.5774269700050354, 0.8162806034088135, -8.746971130371094, 0.200510174036026, -8.70210952758789, 1.2340032958984375]","[1.0, 0.20526374876499176]","[-1.5894046020507813, 0.029999992847442626, -1.4294781494140625, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7193676233291626, 0.6944291591644287, -8.294046020507812, 0.200510174036026, -8.694782257080078, 1.201792984008789]",0.5,False
"[-1.5894046020507813, 0.029999992847442626, -1.4294781494140625, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7193676233291626, 0.6944291591644287, -8.294046020507812, 0.200510174036026, -8.694782257080078, 1.201792984008789]","[0.0, 0.31617996096611023]","[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.8691420555114746, 0.4942799210548401, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]",-0.24013125896453857,False
"[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.8691420555114746, 0.4942799210548401, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]","[0.0, 0.2823387682437897]","[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9565702676773071, 0.29102200269699097, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]",-0.9179559946060181,False
"[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9565702676773071, 0.29102200269699097, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]","[0.0, 0.26479372382164]","[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9960465431213379, 0.08724555373191833, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]",-1.3255088925361633,False
"[-1.5854927062988282, 0.029999992847442626, -1.4294551086425782, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9960465431213379, 0.08724555373191833, -8.254927062988282, 0.200510174036026, -8.694551849365235, 1.1990798950195312]","[1.0, 0.14542843401432037]","[-1.5557559204101563, 0.029999992847442626, -1.4592416381835938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9979459047317505, -0.06184852123260498, -7.957559204101562, 0.200510174036026, -8.992417144775391, 1.2009434509277344]",-1.8100526332855225,False
"[-1.5557559204101563, 0.029999992847442626, -1.4592416381835938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9979459047317505, -0.06184852123260498, -7.957559204101562, 0.200510174036026, -8.992417144775391, 1.2009434509277344]","[1.0, 0.17574405670166016]","[-1.5281507873535156, 0.029999992847442626, -1.4951667785644531, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9719862937927246, -0.23445278406143188, -7.681507873535156, 0.200510174036026, -9.351668548583984, 1.2103696441650391]",-2.9115248918533325,False
"[-1.5281507873535156, 0.029999992847442626, -1.4951667785644531, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9719862937927246, -0.23445278406143188, -7.681507873535156, 0.200510174036026, -9.351668548583984, 1.2103696441650391]","[1.0, 0.20167677104473114]","[-1.5065104675292968, 0.029999992847442626, -1.5349623107910155, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9091441631317139, -0.4161614179611206, -7.465104675292968, 0.200510174036026, -9.749623870849609, 1.228100814819336]",-3.332322835922241,False
"[-1.5065104675292968, 0.029999992847442626, -1.5349623107910155, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9091441631317139, -0.4161614179611206, -7.465104675292968, 0.200510174036026, -9.749623870849609, 1.228100814819336]","[1.0, 0.33508536219596863]","[-1.4949069213867188, 0.029999992847442626, -1.5821223449707031, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7500246167182922, -0.6612181663513184, -7.349069213867187, 0.200510174036026, -10.221224212646485, 1.2590570068359375]",-3.5,False
